250;100;0/250;120;0/280;100;90/250;130;0
43;170,6,
43;209,3,
43;210,0,
44;8,3,
44;9,6,
44;70,3,
44;71,0,
44;169,3,
44;170,6,
44;209,3,
44;210,0,
45;8,3,
45;9,6,
45;70,3,
45;71,0,
45;169,3,
45;170,6,
45;209,3,
45;210,0,
46;8,3,
46;9,6,
46;70,3,
46;71,0,
46;169,3,
46;170,6,
46;209,3,
46;210,0,
47;8,3,
47;9,6,
47;70,3,
47;71,0,
47;169,3,
47;170,6,
47;209,3,
47;210,0,
48;8,3,
48;9,6,
48;70,3,
48;71,0,
48;169,3,
48;170,6,
48;209,3,
48;210,0,
49;8,3,
49;45,6, second red wall to left
49;70,3,
49;71,0,
49;169,3,
49;170,6,
49;209,3,
49;210,0,
50;8,3,
50;9,6,
50;70,3,
50;71,0,
50;169,3,
50;170,6,
50;209,3,
50;210,0,
51;8,3,
51;9,6,
51;70,3,
51;71,0,
51;169,3,
51;170,6,
51;209,3,
51;210,0,
52;8,3,
52;9,6,
52;70,3,
52;71,0,
52;169,3,
52;170,6,
52;209,3,
52;210,0,
53;8,3,
53;9,6,
53;70,3,
53;71,0,
53;169,3,
53;170,6,
53;209,3,
53;210,0,
54;8,3,
54;9,6,
54;70,3,
54;71,0,
54;169,3,
54;170,6,
54;209,3,
54;210,0,
55;8,3,
55;9,6,
55;70,3,
55;71,0,
55;169,3,
55;170,6,
55;209,3,
55;210,0,
56;8,3,
56;9,6,
56;70,3,
56;71,0,
56;169,3,
56;170,6,
56;209,3,
56;210,0,
57;8,3,
57;9,6,
57;70,3,
57;71,0,
57;169,3,
57;170,6,
57;209,3,
57;210,0,
58;8,3,
58;9,6,
58;70,3,
58;71,0,
58;169,3,
58;170,6,
58;209,3,
58;210,0,
59;8,3,
59;9,6,
59;70,3,
59;71,0,
59;169,3,
59;170,6,
59;209,3,
59;210,0,
60;8,3,
60;9,6,
60;70,3,
60;71,0,
60;169,3,
60;170,6,
60;209,3,
60;210,0,
61;8,3,
61;9,6,
61;70,3,
61;71,0,
61;169,3,
61;170,6,
61;209,3,
61;210,0,
62;8,3,
62;9,6,
62;70,3,
62;71,0,
62;169,3,
62;170,6,
62;209,3,
62;210,0,
63;8,3,
63;9,6,
63;70,3,
63;71,0,
63;169,3,
63;170,6,
63;209,3,
63;210,0,
64;8,3,
64;9,6,
64;70,3,
64;71,0,
64;169,3,
64;170,6,
64;209,3,
64;210,0,
65;8,3,
65;9,6,
65;70,3,
65;71,0,
65;169,3,
65;170,6,
65;209,3,
65;210,0,
66;8,3,
66;9,6,
66;70,3,
66;71,0,
66;169,3,
66;170,6,
66;209,3,
66;210,0,
67;8,3,
67;9,6,
67;70,3,
67;71,0,
67;169,3,
67;170,6,
67;209,3,
67;210,0,
68;8,3,
68;9,6,
68;70,3,
68;71,0,
68;169,3,
68;170,6,
68;209,3,
68;210,0,
69;8,3,
69;9,6,
69;40,3,
69;71,0,
69;169,3,
69;170,6,
69;209,3,
69;210,0,
70;8,3,
70;9,6,
70;40,3,
70;41,0,
70;169,3,
70;170,6,
70;209,3,
70;210,0,
71;8,3,
71;9,6,
71;40,3,
71;41,0,
71;169,3,
71;170,6,
71;209,3,
71;210,0,
72;8,3,
72;9,6,
72;40,3,
72;41,0,
72;169,3,
72;170,6,
72;209,3,
72;210,0,
73;8,3,
73;9,6,
73;40,3,
73;41,0,
73;169,3,
73;170,6,
73;209,3,
73;210,0,
74;8,3,
74;9,6,
74;40,3,
74;41,0,
74;169,3,
74;170,6,
74;209,3,
74;210,0,
75;8,3,
75;9,6,
75;40,3,
75;41,0,
75;169,3,
75;170,6,
75;209,3,
75;210,0,
76;8,3,
76;9,6,
76;40,3,
76;41,0,
76;169,3,
76;170,6,
76;209,3,
76;210,0,
77;8,3,
77;9,6,
77;40,3,
77;41,0,
77;169,3,
77;170,6,
77;209,3,
77;210,0,
78;8,3,
78;9,6,
78;40,3,
78;41,0,
78;169,3,
78;170,6,
78;209,3,
78;210,0,
79;8,3,
79;9,6,
79;40,3,
79;41,0,
79;169,3,
79;170,6,
79;209,3,
79;210,0,
80;8,3,
80;9,6,
80;40,3,
80;41,0,
80;169,3,
80;170,6,
80;209,3,
80;210,0,
81;8,3,
81;9,6,
81;40,3,
81;41,0,
81;169,3,
81;170,6,
81;209,3,
81;210,0,
82;8,3,
82;9,6,
82;40,3,
82;41,0,
82;169,3,
82;170,6,
82;209,3,
82;210,0,
83;8,3,
83;9,6,
83;40,3,
83;41,0,
83;169,3,
83;170,6,
83;209,3,
83;210,0,
84;8,3,
84;9,6,
84;40,3,
84;41,0,
84;169,3,
84;170,6,
84;209,3,
84;210,0,
85;8,3,
85;9,6,
85;40,3,
85;41,0,
85;169,3,
85;170,6,
85;209,3,
85;210,0,
86;8,3,
86;9,6,
86;40,3,
86;41,0,
86;169,3,
86;170,6,
86;209,3,
86;210,0,
87;8,3,
87;9,6,
87;40,3,
87;41,0,
87;169,3,
87;170,6,
87;209,3,
87;210,0,
88;8,3,
88;9,6,
88;40,3,
88;41,0,
88;169,3,
88;170,6,
88;209,3,
88;210,0,
89;8,3,
89;9,6,
89;40,3, 
89;41,0,
89;169,3,
89;170,6,
89;209,3,
89;210,0,
90;8,3,
90;9,6,
90;40,3,redline left side begins thats connect with red wall
90;120,0,
90;169,3,
90;170,6,
90;209,3,
90;210,0,
91;8,3,
91;9,6,
91;40,3, red wall going down
91;41,6,
91;119,3,
91;120,0,
91;169,3,
91;170,6,
91;209,3,
91;210,0,
92;8,3,
92;9,6,
92;40,3,
92;41,6,
92;119,3,
92;120,0,
92;169,3,
92;170,6,
92;209,3,
92;210,0,
93;8,3,
93;9,6,
93;40,3,
93;41,6,
93;119,3,
93;120,0,
93;169,3,
93;170,6,
93;209,3,
93;210,0,
94;8,3,
94;9,6,
94;40,3,
94;41,6,
94;119,3,
94;120,0,
94;169,3,
94;170,6,
94;209,3,
94;210,0,
95;8,3,
95;9,6,
95;40,3,
95;41,6,
95;119,3,
95;120,0,
95;169,3,
95;170,6,
95;209,3,
95;210,0,
96;8,3,
96;9,6,
96;40,3,
96;41,6,
96;119,3,
96;120,0,
96;169,3,
96;170,6,
96;209,3,
96;210,0,
97;8,3,
97;9,6,
97;40,3,
97;41,6, 
97;119,3,
97;120,0,
97;169,3,
97;170,6,
97;209,3,
97;210,0,
98;8,3,
98;9,6,
98;40,3,
98;41,6, red wall going down ends here
98;119,3,
98;120,0,
98;169,3,
98;170,6,
98;209,3,
98;210,0,
99;8,3,
99;9,6,
99;119,3,
99;120,0,
99;169,3,
99;170,6,
99;209,3,
99;210,0,
100;8,3,
100;9,6,
100;119,3, bottom redline in the middle
100;180,6,
100;209,3,
100;210,0,
101;8,3,
101;9,6,
101;209,3,
101;210,0,
102;8,3,
102;9,6,
102;209,3,
102;210,0,
103;8,3,
103;9,6,
103;209,3,
103;210,0,
104;8,3,
104;9,6,
104;209,3,
104;210,0,
105;8,3,
105;9,6,
105;209,3,
105;210,0,
106;8,3,
106;9,6,
106;209,3,
106;210,0,
107;8,3,
107;9,6,
107;209,3,
107;210,0,
108;8,3,
108;9,6,
108;209,3,
108;210,0,
109;8,3,
109;9,6,
109;86,3,
109;87,6,
109;209,3,
109;210,0,
110;8,3,
110;9,6,
110;86,3,
110;87,6,
110;209,3,
110;210,0,
111;8,3,
111;9,6,
111;86,3,
111;87,6,
111;209,3,
111;210,0,
112;8,3,
112;9,6,
112;86,3,
112;87,6,
112;209,3,
112;210,0,
113;8,3,
113;9,6,
113;86,3,
113;87,6,
113;209,3,
113;210,0,
114;8,3,
114;9,6,
114;86,3,
114;87,6, 
114;209,3,
114;210,0,
115;8,3,
115;9,6,
115;86,3,
115;87,6,
115;209,3,
115;210,0,
116;8,3,
116;9,6,
116;86,3,
116;87,6,
116;209,3,
116;210,0,
117;8,3,
117;9,6,
117;86,3,
117;87,6,
117;209,3,
117;210,0,
118;8,3
118;210,0,
