250;100;0/250;120;0/280;100;90/250;130;0
36;91,2,
36;110,3,
36;111,7,
36;169,3,
36;170,7,
36;209,3,
36;210,2,
37;5,3,
37;6,7,
37;90,3,
37;91,2,
37;110,3,
37;111,7,
37;169,3,
37;170,7,
37;209,3,
37;210,2,
38;5,3,
38;6,7,
38;90,3,
38;111,7,
38;169,3,
38;170,7,
38;209,3,
38;210,2,
39;5,3,
39;6,7,
39;139,3,
39;140,7,
39;169,3,
39;170,7,
39;209,3,
39;210,2,
40;5,3,
40;6,7,
40;139,3
40;140,7,
40;169,3,
40;170,7,
40;209,3,
40;210,2,
41;5,3,
41;62,7,
41;139,3
41;140,7,
41;169,3,
41;170,7,
41;209,3,
41;210,2,
42;61,3,
42;62,7,
42;139,3
42;140,7,
42;169,3,
42;170,7,
42;209,3,
42;210,2,
43;61,3,
43;62,7,
43;139,3,
43;140,7,
43;169,3,
43;170,7,
43;209,3,
43;210,2,
44;61,3,
44;62,7,
44;139,3,
44;140,7,
44;169,3,
44;170,7,
44;209,3,
44;210,2,
45;61,3,
45;62,7,
45;139,3,
45;140,7,
45;169,3,
45;170,7,
45;209,3,
45;210,2,
46;61,3,
46;62,7,
46;139,3,
46;140,7,
46;169,3,
46;170,7,
46;209,3,
46;210,2,
47;61,3,
47;62,7,
47;139,3,
47;140,7,
47;169,3,
47;170,7,
47;209,3,
47;210,2,
48;61,3,
48;62,7,
48;139,3,
48;140,7,
48;169,3,
48;170,7,
48;209,3,
48;210,2, 
49;61,3,
49;62,7,
49;139,3,
49;140,7,
49;169,3,
49;170,7,
49;209,3,
49;210,2,
50;61,3,
50;62,7,
50;139,3,
50;140,7,
50;169,3,
50;170,7,
50;209,3,
50;210,2,
51;61,3,
51;62,7,
51;139,3,
51;140,7,
51;169,3,
51;170,7,
51;209,3,
51;210,2,
52;61,3,
52;62,7,
52;139,3,
52;140,7,
52;169,3,
52;170,7,
52;209,3,
52;210,2,
53;61,3,
53;62,7,
53;139,3,
53;140,7,
53;169,3,
53;170,7,
53;209,3,
53;210,2,
54;61,3,
54;62,7,
54;139,3,
54;140,7,
54;169,3,
54;170,7,
54;209,3,
54;210,2,
55;61,3,
55;62,7,
55;139,3,
55;140,7,
55;169,3,
55;170,7,
55;209,3,
55;210,2,
56;5,3,
56;140,7
56;169,3,
56;170,7,
56;209,3,
56;210,2,
57;5,3,
57;6,7,
57;169,3,
57;170,7,
57;209,3,
57;210,2,
58;5,3,
58;6,7,
58;169,3,
58;170,7,
58;209,3,
58;210,2,
59;5,3,
59;6,7,
59;169,3,
59;170,7,
59;209,3,
59;210,2,
60;5,3,
60;6,7,
60;169,3,
60;170,7,
60;209,3,
60;210,2,
61;5,3,
61;6,7,
61;169,3,
61;170,7,
61;209,3,
61;210,2,
62;5,3,
62;6,7,
62;169,3,
62;170,7,
62;209,3,
62;210,2,
63;5,3,
63;6,7,
63;169,3,
63;170,7,
63;209,3,
63;210,2,
64;5,3,
64;6,7,
64;169,3,
64;170,7,
64;209,3,
64;210,2,
65;5,3,
65;6,7,
65;169,3,
65;170,7,
65;209,3,
65;210,2,
66;5,3,
66;6,7,
66;169,3,
66;170,7,
66;209,3,
66;210,2,
67;5,3,
67;6,7,
67;169,3,
67;170,7,
67;209,3,
67;210,2,
68;5,3,
68;6,7,
68;169,3,
68;170,7,
68;209,3,
68;210,2,
69;5,3,
69;6,7,
69;169,3,
69;170,7,
69;209,3,
69;210,2,
70;5,3,
70;6,7,
70;169,3,
70;170,7,
70;209,3,
70;210,2,
71;5,3,
71;6,7,
71;169,3,
71;170,7,
71;209,3,
71;210,2,
72;5,3,
72;6,7,
72;169,3,
72;170,7,
72;209,3,
72;210,2,
73;5,3,
73;6,7,
73;169,3,
73;170,7,
73;209,3,
73;210,2,
74;5,3,
74;6,7,
74;169,3,
74;170,7,
74;209,3,
74;210,2,
75;5,3,
75;6,7,
75;40,3
75;170,7,
75;209,3,
75;210,2,
76;5,3,
76;6,7,
76;95,3      
76;105,7,
76;209,3,
76;210,2,
77;5,3,
77;6,7,
77;95,3,red block middle top
77;105,7,
77;209,3,
77;210,2,
78;5,3,
78;6,7,
78;95,3,
78;105,7,
78;209,3,
78;210,2,
79;5,3,
79;6,7,
79;95,3,
79;105,7,
79;209,3,
79;210,2,
80;5,3,
80;6,7,
80;95,3,end redblock middle top
80;105,7,
80;209,3,
80;210,2,
81;5,3,
81;6,7,
81;209,3,
81;210,2,
82;5,3,
82;6,7,
82;209,3,
82;210,2,
83;5,3,
83;6,7,
83;209,3,
83;210,2,
84;5,3,
84;6,7,
84;209,3,
84;210,2,
85;5,3,
85;6,7,
85;209,3,
85;210,2,
86;5,3,
86;6,7,
86;209,3,
86;210,2,
87;5,3,
87;6,7,
87;209,3,
87;210,2,
88;5,3,
88;6,7,
88;209,3,
88;210,2,
89;5,3,
89;6,7,
89;209,3,
89;210,2,
90;5,3,
90;6,7,
90;95,3,start red block middle middle
90;105,7,
90;209,3,
90;210,2,
91;5,3,
91;6,7,
91;95,3,
91;105,7,
91;209,3,
91;210,2,
92;5,3,
92;6,7,
92;95,3,
92;105,7,
92;209,3,
92;210,2,
93;5,3,
93;6,7,
93;95,3,
93;105,7,
93;209,3,
93;210,2,
94;5,3,
94;6,7,
94;95,3,
94;105,7,
94;209,3,
94;210,2,
95;5,3,
95;6,7,
95;95,3,
95;105,7,
95;209,3,
95;210,2,
96;5,3,
96;6,7,
96;95,3,
96;105,7,
96;209,3,
96;210,2,
97;5,3,
97;6,7,
97;95,3,
97;105,7,
97;209,3,
97;210,2,
98;5,3,
98;6,7,
98;95,3,
98;105,7,
98;209,3,
98;210,2,
99;5,3,
99;6,7,
99;95,3,end redblock middle middle
99;105,7, 
99;209,3,
99;210,2,
100;5,3,
100;6,7,
100;209,3,
100;210,2,
101;5,3,
101;6,7,
101;209,3,
101;210,2,
102;5,3,
102;6,7,
102;209,3,
102;210,2,
103;5,3,
103;6,7,
103;209,3,
103;210,2,
104;5,3,
104;6,7,
104;209,3,
104;210,2,
105;5,3,
105;6,7,
105;209,3,
105;210,2,
106;5,3,
106;6,7,
106;209,3,
106;210,2,
107;5,3,
107;6,7,
107;209,3,
107;210,2,
108;5,3,
108;6,7,
108;209,3,
108;210,2,
109;5,3,
109;6,7,
109;209,3,
109;210,2,
110;5,3,
110;6,7,
110;95,3,
110;105,7,
110;209,3,
110;210,2,
111;5,3,
111;210,2,
